clone_id,treatment,n_naive_cells,naive_pooled_fraction,n_post_cells,post_fraction,post_rank,post_rank_fraction,post_tie_size,detected_post,outcome_observation_status,treatment_sample_available,treatment_total_assigned_cells,naive_source_samples,outer_group,outer_fold
L89642,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L89642,0
L89642,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L89642,0
L89642,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L89642,0
L89642,Trametinib,1,0.00015411,2,0.00024719,124,0.08850821,37,True,observed_nonzero,True,8091,Naive1,L89642,0
L89723,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L89723,1
L89723,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L89723,1
L89723,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L89723,1
L89723,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L89723,1
L89723,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L89723,1
L89723,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L89723,1
L90423,Acid,2,0.00030821,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive1|Naive3,L90423,4
L90423,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L90423,4
L90423,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L90423,4
L90423,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L90423,4
L90423,Doxorubicin,2,0.00030821,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive3,L90423,4
L90423,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L90423,4
L90680,Acid,2,0.00030821,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive2|Naive3,L90680,1
L90680,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L90680,1
L90680,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L90680,1
L90680,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L90680,1
L90680,Doxorubicin,2,0.00030821,5,0.00176554,59,0.04211278,11,True,observed_nonzero,True,2832,Naive2|Naive3,L90680,1
L90680,Trametinib,2,0.00030821,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive2|Naive3,L90680,1
L91035,Acid,6,0.00092464,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2|Naive3,L91035,3
L91035,Cisplatin,6,0.00092464,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L91035,3
L91035,CoCl2,6,0.00092464,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L91035,3
L91035,Dabrafenib,6,0.00092464,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive2|Naive3,L91035,3
L91035,Doxorubicin,6,0.00092464,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L91035,3
L91035,Trametinib,6,0.00092464,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L91035,3
L91046,Acid,1,0.00015411,5,0.00069004,232,0.165596,35,True,observed_nonzero,True,7246,Naive1,L91046,1
L91046,Cisplatin,1,0.00015411,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1,L91046,1
L91046,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L91046,1
L91046,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L91046,1
L91046,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L91046,1
L91046,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L91046,1
L91099,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive3,L91099,0
L91099,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L91099,0
L91099,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L91099,0
L91099,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L91099,0
L91099,Doxorubicin,2,0.00030821,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive3,L91099,0
L91099,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L91099,0
L91183,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L91183,1
L91183,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L91183,1
L91183,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L91183,1
L91183,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L91183,1
L91183,Doxorubicin,1,0.00015411,7,0.00247175,41,0.02926481,9,True,observed_nonzero,True,2832,Naive2,L91183,1
L91183,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L91183,1
L91412,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L91412,3
L91412,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L91412,3
L91412,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L91412,3
L91412,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L91412,3
L91412,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L91412,3
L91412,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L91412,3
L91803,Acid,4,0.00061643,9,0.00124206,156,0.11134904,17,True,observed_nonzero,True,7246,Naive1|Naive3,L91803,3
L91803,Cisplatin,4,0.00061643,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive3,L91803,3
L91803,CoCl2,4,0.00061643,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L91803,3
L91803,Dabrafenib,4,0.00061643,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L91803,3
L91803,Doxorubicin,4,0.00061643,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive1|Naive3,L91803,3
L91803,Trametinib,4,0.00061643,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L91803,3
L9220,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L9220,2
L9220,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L9220,2
L9220,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L9220,2
L9220,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L9220,2
L9220,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L9220,2
L9220,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L9220,2
L9239,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L9239,0
L9239,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L9239,0
L9239,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L9239,0
L9239,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L9239,0
L9239,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive2,L9239,0
L9239,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L9239,0
L92515,Acid,4,0.00061643,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive2|Naive3,L92515,3
L92515,Cisplatin,4,0.00061643,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L92515,3
L92515,CoCl2,4,0.00061643,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L92515,3
L92515,Dabrafenib,4,0.00061643,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L92515,3
L92515,Doxorubicin,4,0.00061643,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L92515,3
L92515,Trametinib,4,0.00061643,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L92515,3
L9253,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L9253,3
L9253,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L9253,3
L9253,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L9253,3
L9253,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L9253,3
L9253,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L9253,3
L9253,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L9253,3
L92536,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L92536,1
L92536,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L92536,1
L92536,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L92536,1
L92536,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L92536,1
L92536,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L92536,1
L92536,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L92536,1
L92556,Acid,2,0.00030821,4,0.00055203,267,0.19057816,51,True,observed_nonzero,True,7246,Naive1|Naive2,L92556,0
L92556,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2,L92556,0
L92556,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2,L92556,0
L92556,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2,L92556,0
L92556,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2,L92556,0
L92556,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2,L92556,0
L92779,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L92779,2
L92779,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L92779,2
L92779,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L92779,2
L92779,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L92779,2
L92779,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L92779,2
L92779,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L92779,2
L93306,Acid,2,0.00030821,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2|Naive3,L93306,0
L93306,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L93306,0
L93306,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L93306,0
L93306,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L93306,0
L93306,Doxorubicin,2,0.00030821,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive2|Naive3,L93306,0
L93306,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L93306,0
L93681,Acid,7,0.00107875,28,0.0038642,48,0.03426124,1,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L93681,4
L93681,Cisplatin,7,0.00107875,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L93681,4
L93681,CoCl2,7,0.00107875,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L93681,4
L93681,Dabrafenib,7,0.00107875,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L93681,4
L93681,Doxorubicin,7,0.00107875,13,0.0045904,15,0.01070664,4,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L93681,4
L93681,Trametinib,7,0.00107875,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L93681,4
L9405,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive1,L9405,3
L9405,Cisplatin,1,0.00015411,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1,L9405,3
L9405,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L9405,3
L9405,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive1,L9405,3
L9405,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1,L9405,3
L9405,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L9405,3
L94096,Acid,3,0.00046232,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2|Naive3,L94096,1
L94096,Cisplatin,3,0.00046232,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L94096,1
L94096,CoCl2,3,0.00046232,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive2|Naive3,L94096,1
L94096,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L94096,1
L94096,Doxorubicin,3,0.00046232,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L94096,1
L94096,Trametinib,3,0.00046232,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L94096,1
L94397,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L94397,0
L94397,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L94397,0
L94397,CoCl2,1,0.00015411,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive3,L94397,0
L94397,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive3,L94397,0
L94397,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L94397,0
L94397,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive3,L94397,0
L95076,Acid,2,0.00030821,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive3,L95076,2
L95076,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L95076,2
L95076,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L95076,2
L95076,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L95076,2
L95076,Doxorubicin,2,0.00030821,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive3,L95076,2
L95076,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L95076,2
L95387,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L95387,3
L95387,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L95387,3
L95387,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L95387,3
L95387,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L95387,3
L95387,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L95387,3
L95387,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L95387,3
L95404,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive3,L95404,3
L95404,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L95404,3
L95404,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L95404,3
L95404,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L95404,3
L95404,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L95404,3
L95404,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive3,L95404,3
L96449,Acid,16,0.00246571,34,0.00469224,41,0.02926481,2,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L96449,2
L96449,Cisplatin,16,0.00246571,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L96449,2
L96449,CoCl2,16,0.00246571,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L96449,2
L96449,Dabrafenib,16,0.00246571,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L96449,2
L96449,Doxorubicin,16,0.00246571,14,0.0049435,13,0.00927909,2,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L96449,2
L96449,Trametinib,16,0.00246571,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L96449,2
L96601,Acid,13,0.00200339,6,0.00082804,216,0.15417559,16,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L96601,1
L96601,Cisplatin,13,0.00200339,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L96601,1
L96601,CoCl2,13,0.00200339,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L96601,1
L96601,Dabrafenib,13,0.00200339,4,0.00064893,100,0.07137759,13,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L96601,1
L96601,Doxorubicin,13,0.00200339,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L96601,1
L96601,Trametinib,13,0.00200339,12,0.00148313,42,0.02997859,4,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L96601,1
L96686,Acid,5,0.00077053,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive3,L96686,2
L96686,Cisplatin,5,0.00077053,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L96686,2
L96686,CoCl2,5,0.00077053,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive1|Naive3,L96686,2
L96686,Dabrafenib,5,0.00077053,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L96686,2
L96686,Doxorubicin,5,0.00077053,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive3,L96686,2
L96686,Trametinib,5,0.00077053,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L96686,2
L96744,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2,L96744,4
L96744,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L96744,4
L96744,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L96744,4
L96744,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L96744,4
L96744,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L96744,4
L96744,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L96744,4
L9682,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L9682,1
L9682,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L9682,1
L9682,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L9682,1
L9682,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L9682,1
L9682,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L9682,1
L9682,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L9682,1
